B.1	22135467	2391732	152	0.0	Run_Ensemble_0
B.1	14613254	1582034	153	0.0	Run_Ensemble_0
B.1	26027718	2819178	154	0.0	Run_Ensemble_0
B.1	25602984	2774725	155	0.0	Run_Ensemble_0
B.1	13679864	1478167	156	0.0	Run_Ensemble_0
B.1	7630811	773436	157	0.0	Run_Ensemble_0
B.1	6651092	659136	158	0.0	Run_Ensemble_0
B.1	18169562	1960412	159	0.0	Run_Ensemble_0
B.1	25091288	2726558	160	0.0	Run_Ensemble_0
B.1	22095063	2387802	161	0.0	Run_Ensemble_0
B.1	14459463	1565666	162	0.0	Run_Ensemble_0
B.1	8682691	896628	163	0.0	Run_Ensemble_0
B.1	7148629	715905	164	0.0	Run_Ensemble_0
B.1	25322763	2744489	165	0.0	Run_Ensemble_0
B.1	4594527	436530	166	0.0	Run_Ensemble_0
B.1	1703592	146579	167	0.0	Run_Ensemble_0
B.1	10151339	1087809	168	0.0	Run_Ensemble_0
B.1	4776602	453880	169	0.0	Run_Ensemble_0
B.1	2619175	234617	170	0.0	Run_Ensemble_0
B.1	20013757	2165968	171	0.0	Run_Ensemble_0
B.1	5050129	522716	172	0.0	Run_Ensemble_0
B.1	18608840	2009804	173	0.0	Run_Ensemble_0
B.1	10706095	1137086	174	0.0	Run_Ensemble_0
B.1	3083863	281329	175	0.0	Run_Ensemble_0
B.1	19482753	2106984	176	0.0	Run_Ensemble_0
B.1	18608839	2009804	177	0.0	Run_Ensemble_0
B.1	3183894	291409	178	0.0	Run_Ensemble_0
B.1	14642350	1585094	179	0.0	Run_Ensemble_0
B.1	11579829	1240349	180	0.0	Run_Ensemble_0
B.1	8005360	1282108	181	0.0	Run_Ensemble_0
B.1	5137001	489238	182	0.0	Run_Ensemble_0
B.1	10896835	1160347	183	0.0	Run_Ensemble_0
B.1	4402996	417154	184	0.0	Run_Ensemble_0
B.1	2380858	208334	185	0.0	Run_Ensemble_0
B.1	16708259	1806859	186	0.0	Run_Ensemble_0
B.1	7368672	741863	187	0.0	Run_Ensemble_0
B.1	16708256	1806859	188	0.0	Run_Ensemble_0
B.1	10241684	1084365	189	0.0	Run_Ensemble_0
B.1	574330	53722	190	0.0	Run_Ensemble_0
B.1	24746733	2678852	191	0.0	Run_Ensemble_0
B.1	22714167	2453418	192	0.0	Run_Ensemble_0
B.1	22714166	2453418	193	0.0	Run_Ensemble_0
B.1	10980854	1182028	194	0.0	Run_Ensemble_0
B.1	108984	11755	195	0.0	Run_Ensemble_0
B.1	5399406	516986	196	0.0	Run_Ensemble_0
B.1	5050119	522716	197	0.0	Run_Ensemble_0
B.1	3936254	369435	198	0.0	Run_Ensemble_0
B.1	600779	55962	199	0.0	Run_Ensemble_0
B.1	25490347	2762430	200	0.0	Run_Ensemble_0
B.1	14388947	1558045	201	0.0	Run_Ensemble_0
B.1	28033578	3026958	202	0.0	Run_Ensemble_0
B.1	27443170	2965277	203	0.0	Run_Ensemble_0
B.1	19827654	2145369	204	0.0	Run_Ensemble_0
B.1	3039753	276030	205	0.0	Run_Ensemble_0
B.1	16111520	1744621	206	0.0	Run_Ensemble_0
B.1	13804848	1492539	207	0.0	Run_Ensemble_0
B.1	1761050	151364	208	0.0	Run_Ensemble_0
B.1	16973928	1835074	209	0.0	Run_Ensemble_0
B.1	11001001	1173591	210	0.0	Run_Ensemble_0
B.1	16024331	1734891	211	0.0	Run_Ensemble_0
B.1	15784462	1708760	212	0.0	Run_Ensemble_0
B.1	12822767	1379762	213	0.0	Run_Ensemble_0
B.1	5843188	567790	214	0.0	Run_Ensemble_0
B.1	5009635	477035	215	0.0	Run_Ensemble_0
B.1	26471571	2863899	216	0.0	Run_Ensemble_0
B.1	25612889	2775794	217	0.0	Run_Ensemble_0
B.1	20524617	2221709	218	0.0	Run_Ensemble_0
B.1	18282134	1973149	219	0.0	Run_Ensemble_0
B.1	27653133	2986082	220	0.0	Run_Ensemble_0
B.1	20397146	2207444	221	0.0	Run_Ensemble_0
B.1	19540814	2113292	222	0.0	Run_Ensemble_0
B.1	9423753	988980	223	0.0	Run_Ensemble_0
B.1	2478453	218917	224	0.0	Run_Ensemble_0
B.1	19540805	2113292	225	0.0	Run_Ensemble_0
B.1	6962674	694823	226	0.0	Run_Ensemble_0
B.1	3601076	334408	227	0.0	Run_Ensemble_0
B.1	10740874	1141134	228	0.0	Run_Ensemble_0
B.1	20054194	2170496	229	0.0	Run_Ensemble_0
B.1	17001204	1837879	230	0.0	Run_Ensemble_0
B.1	16388853	1774341	231	0.0	Run_Ensemble_0
B.1	6957934	694209	232	0.0	Run_Ensemble_0
B.1	23845121	2579180	233	0.0	Run_Ensemble_0
B.1	19236653	2080179	234	0.0	Run_Ensemble_0
B.1	8442294	869893	235	0.0	Run_Ensemble_0
B.1	1783930	153357	236	0.0	Run_Ensemble_0
B.1	10881724	1158502	237	0.0	Run_Ensemble_0
B.1	7218100	724226	238	0.0	Run_Ensemble_0
B.1	25404974	2753278	239	0.0	Run_Ensemble_0
B.1	17958124	1937379	240	0.0	Run_Ensemble_0
B.1	7990228	815402	241	0.0	Run_Ensemble_0
B.1	6679986	662471	242	0.0	Run_Ensemble_0
B.1	19508508	2109856	243	0.0	Run_Ensemble_0
B.1	7327559	741718	244	0.0	Run_Ensemble_0
B.1	5548112	533280	245	0.0	Run_Ensemble_0
B.1	28464	3643	246	0.0	Run_Ensemble_0
B.1	18346809	1980579	247	0.0	Run_Ensemble_0
B.1	12654319	1361544	248	0.0	Run_Ensemble_0
B.1	11455280	1225331	249	0.0	Run_Ensemble_0
B.1	24523432	2653818	250	0.0	Run_Ensemble_0
B.1	19552400	2133545	251	0.0	Run_Ensemble_0
B.1	10491238	1112744	252	0.0	Run_Ensemble_0
B.1	7630807	773436	253	0.0	Run_Ensemble_0
B.1	25287505	2740393	254	0.0	Run_Ensemble_0
B.1	24006353	2596055	255	0.0	Run_Ensemble_0
B.1	21523696	2328207	256	0.0	Run_Ensemble_0
B.1	16523297	1788540	257	0.0	Run_Ensemble_0
B.1	14790704	1600417	258	0.0	Run_Ensemble_0
B.1	7302100	733914	259	0.0	Run_Ensemble_0
B.1	4661210	442887	260	0.0	Run_Ensemble_0
B.1	11716274	1255792	261	0.0	Run_Ensemble_0
B.1	26893066	2906198	262	0.0	Run_Ensemble_0
B.1	26183269	2835368	263	0.0	Run_Ensemble_0
B.1	18419643	1988966	264	0.0	Run_Ensemble_0
B.1	291417	28767	265	0.0	Run_Ensemble_0
B.1	15182708	1642545	266	0.0	Run_Ensemble_0
B.1	14304358	1548493	267	0.0	Run_Ensemble_0
B.1	17748400	1914315	268	0.0	Run_Ensemble_0
B.1	14696746	1590687	269	0.0	Run_Ensemble_0
B.1	14304356	1548493	270	0.0	Run_Ensemble_0
B.1	9535080	1000440	271	0.0	Run_Ensemble_0
B.1	3031370	275216	272	0.0	Run_Ensemble_0
B.1	219002	22286	273	0.0	Run_Ensemble_0
B.1	7877578	803150	274	0.0	Run_Ensemble_0
B.1	7650396	775380	275	0.0	Run_Ensemble_0
B.1	28000443	3023182	276	0.0	Run_Ensemble_0
B.1	4175453	393963	277	0.0	Run_Ensemble_0
B.1	23796232	2574697	278	0.0	Run_Ensemble_0
B.1	17397465	1877628	279	0.0	Run_Ensemble_0
B.1	6326069	622429	280	0.0	Run_Ensemble_0
B.1	262371	26106	281	0.0	Run_Ensemble_0
B.1	12634678	1359399	282	0.0	Run_Ensemble_0
B.1	7510979	758763	283	0.0	Run_Ensemble_0
B.1	12960175	1395441	284	0.0	Run_Ensemble_0
B.1	12106696	1301368	285	0.0	Run_Ensemble_0
B.1	21582062	2334126	286	0.0	Run_Ensemble_0
B.1	12960174	1395441	287	0.0	Run_Ensemble_0
B.1	10004175	1056462	288	0.0	Run_Ensemble_0
B.1	16522780	1788466	289	0.0	Run_Ensemble_0
B.1	15323241	1657703	290	0.0	Run_Ensemble_0
B.1	11659747	1249313	291	0.0	Run_Ensemble_0
B.1	17382804	1876104	292	0.0	Run_Ensemble_0
B.1	16522779	1788466	293	0.0	Run_Ensemble_0
B.1	10134117	1072351	294	0.0	Run_Ensemble_0
B.1	5804024	563267	295	0.0	Run_Ensemble_0
B.1	16428515	1778382	296	0.0	Run_Ensemble_0
B.1	14605767	1581196	297	0.0	Run_Ensemble_0
B.1	23167086	2504523	298	0.0	Run_Ensemble_0
B.1	22841169	2467606	299	0.0	Run_Ensemble_0
B.1	16428514	1778382	300	0.0	Run_Ensemble_0
B.1	19881605	2151226	301	0.0	Run_Ensemble_0
B.1	16485489	1784472	302	0.0	Run_Ensemble_0
B.1	12650898	1361169	303	0.0	Run_Ensemble_0
B.1	329705	31891	304	0.0	Run_Ensemble_0
B.1	27457987	2965573	305	0.0	Run_Ensemble_0
B.1	11371566	1215548	306	0.0	Run_Ensemble_0
B.1	19802449	2142986	307	0.0	Run_Ensemble_0
B.1	13388406	1443743	308	0.0	Run_Ensemble_0
B.1	10414749	1104109	309	0.0	Run_Ensemble_0
B.1	21001013	2273536	310	0.0	Run_Ensemble_0
B.1	17738791	1913308	311	0.0	Run_Ensemble_0
B.1	15986342	1730622	312	0.0	Run_Ensemble_0
B.1	3849098	362478	313	0.0	Run_Ensemble_0
B.1	14314222	1549622	314	0.0	Run_Ensemble_0
B.1	10679017	1133759	315	0.0	Run_Ensemble_0
B.1	3086780	281599	316	0.0	Run_Ensemble_0
B.1	19199265	2076226	317	0.0	Run_Ensemble_0
B.1	10223587	1082406	318	0.0	Run_Ensemble_0
B.1	25135082	2723557	319	0.0	Run_Ensemble_0
B.1	12181462	1309703	320	0.0	Run_Ensemble_0
B.1	10980860	1182028	321	0.0	Run_Ensemble_0
B.1	19825806	2145100	322	0.0	Run_Ensemble_0
B.1	11712094	1255330	323	0.0	Run_Ensemble_0
B.1	10980831	1182028	324	0.0	Run_Ensemble_0
B.1	7343371	740886	325	0.0	Run_Ensemble_0
B.1	22520566	2432889	326	0.0	Run_Ensemble_0
B.1	16163396	1750213	327	0.0	Run_Ensemble_0
B.1	19496313	2108450	328	0.0	Run_Ensemble_0
B.1	18611725	2010105	329	0.0	Run_Ensemble_0
B.1	14999056	1622097	330	0.0	Run_Ensemble_0
B.1	484450	2376922	331	0.0	Run_Ensemble_0
B.1	3885670	364176	332	0.0	Run_Ensemble_0
B.1	18631441	2012308	333	0.0	Run_Ensemble_0
B.1	20654619	2236438	334	0.0	Run_Ensemble_0
B.1	20600809	2230708	335	0.0	Run_Ensemble_0
B.1	1079289	94382	336	0.0	Run_Ensemble_0
B.1	410189	39671	337	0.0	Run_Ensemble_0
B.1	26223023	2838562	338	0.0	Run_Ensemble_0
B.1	16248576	1759327	339	0.0	Run_Ensemble_0
B.1	870850	77344	340	0.0	Run_Ensemble_0
B.1	22186111	2396840	341	0.0	Run_Ensemble_0
B.1	13855785	1498225	342	0.0	Run_Ensemble_0
B.1	26589419	2883656	343	0.0	Run_Ensemble_0
B.1	23250983	2513809	344	0.0	Run_Ensemble_0
B.1	12051226	1295301	345	0.0	Run_Ensemble_0
B.1	27236654	2942998	346	0.0	Run_Ensemble_0
B.1	17806123	1920701	347	0.0	Run_Ensemble_0
B.1	10140189	1073017	348	0.0	Run_Ensemble_0
B.1	26298601	2845848	349	0.0	Run_Ensemble_0
B.1	25530344	2766794	350	0.0	Run_Ensemble_0
B.1	17806124	1920701	351	0.0	Run_Ensemble_0
B.1	27622166	2983361	352	0.0	Run_Ensemble_0
B.1	22634819	2444547	353	0.0	Run_Ensemble_0
B.1	15967418	1744207	354	0.0	Run_Ensemble_0
B.1	21214144	2296164	355	0.0	Run_Ensemble_0
B.1	21164224	2290677	356	0.0	Run_Ensemble_0
B.1	17218900	1859664	357	0.0	Run_Ensemble_0
B.1	17434216	1882386	358	0.0	Run_Ensemble_0
B.1	1219250	105926	359	0.0	Run_Ensemble_0
B.1	10376570	1099724	360	0.0	Run_Ensemble_0
B.1	20812482	2253398	361	0.0	Run_Ensemble_0
B.1	162571	33310	362	0.0	Run_Ensemble_0
B.1	15816292	1712173	363	0.0	Run_Ensemble_0
B.1	24037506	2599348	364	0.0	Run_Ensemble_0
B.1	14467602	1566518	365	0.0	Run_Ensemble_0
B.1	11164416	1191258	366	0.0	Run_Ensemble_0
B.1	28103279	3034499	367	0.0	Run_Ensemble_0
B.1	15835085	1715973	368	0.0	Run_Ensemble_0
B.1	11968358	1285675	369	0.0	Run_Ensemble_0
B.1	2619176	234617	370	0.0	Run_Ensemble_0
B.1	22260651	2404364	371	0.0	Run_Ensemble_0
B.1	13561769	1464128	372	0.0	Run_Ensemble_0
B.1	4645840	441163	373	0.0	Run_Ensemble_0
B.1	24007773	2596251	374	0.0	Run_Ensemble_0
B.1	16058528	1738636	375	0.0	Run_Ensemble_0
B.1	23054225	2491868	376	0.0	Run_Ensemble_0
B.1	19540813	2113292	377	0.0	Run_Ensemble_0
B.1	11800174	1266469	378	0.0	Run_Ensemble_0
B.1	3740866	349424	379	0.0	Run_Ensemble_0
B.1	24437132	2644047	380	0.0	Run_Ensemble_0
B.1	14248268	1542378	381	0.0	Run_Ensemble_0
B.1	8870668	918966	382	0.0	Run_Ensemble_0
B.1	8838170	915220	383	0.0	Run_Ensemble_0
B.1	2969375	269703	384	0.0	Run_Ensemble_0
B.1	25680937	2783270	385	0.0	Run_Ensemble_0
B.1	18669036	2016649	386	0.0	Run_Ensemble_0
B.1	13098704	1410120	387	0.0	Run_Ensemble_0
B.1	8715054	901401	388	0.0	Run_Ensemble_0
B.1	25666001	2781665	389	0.0	Run_Ensemble_0
B.1	12188723	1310543	390	0.0	Run_Ensemble_0
B.1	8813099	912342	391	0.0	Run_Ensemble_0
B.1	7893157	804418	392	0.0	Run_Ensemble_0
B.1	1396558	120333	393	0.0	Run_Ensemble_0
B.1	8841312	915950	394	0.0	Run_Ensemble_0
B.1	7339591	738524	395	0.0	Run_Ensemble_0
B.1	3849101	362478	396	0.0	Run_Ensemble_0
B.1	3849073	362478	397	0.0	Run_Ensemble_0
B.1	27822538	3004193	398	0.0	Run_Ensemble_0
B.1	19240991	2081388	399	0.0	Run_Ensemble_0
B.1	19236652	2080179	400	0.0	Run_Ensemble_0
B.1	14123332	1528093	401	0.0	Run_Ensemble_0
B.1	10366642	1110043	402	0.0	Run_Ensemble_0
B.1	16634889	1799960	403	0.0	Run_Ensemble_0
B.1	16301480	1764925	404	0.0	Run_Ensemble_0
B.1	13855781	1498225	405	0.0	Run_Ensemble_0
B.1	9305652	972015	406	0.0	Run_Ensemble_0
B.1	19133432	2069343	407	0.0	Run_Ensemble_0
B.1	13692585	1479696	408	0.0	Run_Ensemble_0
B.1	4307512	407403	409	0.0	Run_Ensemble_0
B.1	3124091	285256	410	0.0	Run_Ensemble_0
B.1	17144243	1852172	411	0.0	Run_Ensemble_0
B.1	26340352	2849819	412	0.0	Run_Ensemble_0
B.1	25210713	2731805	413	0.0	Run_Ensemble_0
B.1	22373761	2416019	414	0.0	Run_Ensemble_0
B.1	9016778	936067	415	0.0	Run_Ensemble_0
B.1	27354339	2954994	416	0.0	Run_Ensemble_0
B.1	13483235	1454823	417	0.0	Run_Ensemble_0
B.1	5727015	552977	418	0.0	Run_Ensemble_0
B.1	27001851	2917545	419	0.0	Run_Ensemble_0
B.1	13085261	1408691	420	0.0	Run_Ensemble_0
B.1	3601122	334188	421	0.0	Run_Ensemble_0
B.1	24806459	2685447	422	0.0	Run_Ensemble_0
B.1	24340449	2632898	423	0.0	Run_Ensemble_0
B.1	26899339	2906849	424	0.0	Run_Ensemble_0
B.1	22386499	2417333	425	0.0	Run_Ensemble_0
B.1	11494240	1230177	426	0.0	Run_Ensemble_0
B.1	9390597	982574	427	0.0	Run_Ensemble_0
B.1	3069720	280338	428	0.0	Run_Ensemble_0
B.1	14926284	1901048	429	0.0	Run_Ensemble_0
B.1	5305880	506735	430	0.0	Run_Ensemble_0
B.1	23488165	2540313	431	0.0	Run_Ensemble_0
B.1	22594467	2440069	432	0.0	Run_Ensemble_0
B.1	26380767	2854859	433	0.0	Run_Ensemble_0
B.1	23488162	2540313	434	0.0	Run_Ensemble_0
B.1	21446559	2320268	435	0.0	Run_Ensemble_0
B.1	20502704	2219139	436	0.0	Run_Ensemble_0
B.1	19133433	2069343	437	0.0	Run_Ensemble_0
B.1	14738569	1594760	438	0.0	Run_Ensemble_0
B.1	8579063	884774	439	0.0	Run_Ensemble_0
B.1	19593729	2119430	440	0.0	Run_Ensemble_0
B.1	12188710	1310530	441	0.0	Run_Ensemble_0
B.1	7718361	783608	442	0.0	Run_Ensemble_0
B.1	18227568	1966974	443	0.0	Run_Ensemble_0
B.1	13949111	1508542	444	0.0	Run_Ensemble_0
B.1	27827385	3004762	445	0.0	Run_Ensemble_0
B.1	17371566	1875029	446	0.0	Run_Ensemble_0
B.1	14026088	1517257	447	0.0	Run_Ensemble_0
B.1	23613249	2554063	448	0.0	Run_Ensemble_0
B.1	16301523	1765013	449	0.0	Run_Ensemble_0
B.1	10140190	1073017	450	0.0	Run_Ensemble_0
B.1	24924918	2699992	451	0.0	Run_Ensemble_0
B.1	23252125	2513973	452	0.0	Run_Ensemble_0
B.1	21277665	2302839	453	0.0	Run_Ensemble_0
B.1	5575663	536368	454	0.0	Run_Ensemble_0
B.1	26797640	2896606	455	0.0	Run_Ensemble_0
B.1	19438109	2101977	456	0.0	Run_Ensemble_0
B.1	26800660	2897000	457	0.0	Run_Ensemble_0
B.1	12396419	1333767	458	0.0	Run_Ensemble_0
B.1	10277319	1088027	459	0.0	Run_Ensemble_0
B.1	7397527	745216	460	0.0	Run_Ensemble_0
B.1	3340242	308094	461	0.0	Run_Ensemble_0
B.1	10108707	1070434	462	0.0	Run_Ensemble_0
B.1	7339198	738487	463	0.0	Run_Ensemble_0
B.1	20722916	2243698	464	0.0	Run_Ensemble_0
B.1	13986835	1512864	465	0.0	Run_Ensemble_0
B.1	17144249	1852172	466	0.0	Run_Ensemble_0
B.1	15816296	1712173	467	0.0	Run_Ensemble_0
B.1	12887152	1386840	468	0.0	Run_Ensemble_0
B.1	9833501	1036006	469	0.0	Run_Ensemble_0
B.1	27314549	2950939	470	0.0	Run_Ensemble_0
B.1	16061770	1739072	471	0.0	Run_Ensemble_0
B.1	22634824	2444627	472	0.0	Run_Ensemble_0
B.1	16864238	1823750	473	0.0	Run_Ensemble_0
B.1	12743541	1371253	474	0.0	Run_Ensemble_0
B.1	2730589	245125	475	0.0	Run_Ensemble_0
B.1	26672821	2883917	476	0.0	Run_Ensemble_0
B.1	19545798	2116007	477	0.0	Run_Ensemble_0
B.1	7197713	722619	478	0.0	Run_Ensemble_0
B.1	28007347	3023851	479	0.0	Run_Ensemble_0
B.1	199606	1597036	480	0.0	Run_Ensemble_0
B.1	6967043	695161	481	0.0	Run_Ensemble_0
B.1	1965829	169136	482	0.0	Run_Ensemble_0
B.1	10136962	1072700	483	0.0	Run_Ensemble_0
B.1	4153526	397886	484	0.0	Run_Ensemble_0
B.1	28306648	3056721	485	0.0	Run_Ensemble_0
B.1	25809546	2797337	486	0.0	Run_Ensemble_0
B.1	26581747	2874687	487	0.0	Run_Ensemble_0
B.1	26516336	2868372	488	0.0	Run_Ensemble_0
